# Generated by probes/course-lab.
# search search of ../../assets/maps/cleave.map for goal finish (0x00000002); reported 0 ms, checksum 0xad14ae70682ac645
# Replay it with `straf3 --replay <this file> --map ../../assets/maps/cleave.map`; the
# final checksum must equal the one course-lab printed beside it.

rate 125
profile cpm
world map
spawn -320.0 -736.0 24.125
yaw 0.0

# cmd <repeat> <fwd> <right> <up> <buttons> <pitch> <yaw> <roll>
cmd 1 127 -127 0 - 0.0 207.94922 0.0
cmd 1 127 -127 0 - 0.0 208.94897 0.0
cmd 1 127 -127 0 - 0.0 209.94873 0.0
cmd 1 127 -127 0 - 0.0 210.94849 0.0
cmd 15 127 -127 0 - 0.0 211.94824 0.0
cmd 1 127 -127 0 jump 0.0 211.94824 0.0
cmd 9 127 -127 0 - 0.0 211.94824 0.0
cmd 1 127 0 0 - 0.0 214.44763 0.0
cmd 1 127 0 0 - 0.0 216.94702 0.0
cmd 1 127 0 0 - 0.0 219.44641 0.0
cmd 1 127 0 0 - 0.0 221.9458 0.0
cmd 1 127 0 0 - 0.0 224.44519 0.0
cmd 1 127 0 0 - 0.0 226.94458 0.0
cmd 1 127 0 0 - 0.0 229.44397 0.0
cmd 1 127 0 0 - 0.0 231.94336 0.0
cmd 1 0 -127 0 - 0.0 230.9436 0.0
cmd 1 0 -127 0 - 0.0 229.94385 0.0
cmd 1 0 -127 0 - 0.0 228.94409 0.0
cmd 1 0 -127 0 - 0.0 227.94434 0.0
cmd 1 0 -127 0 - 0.0 226.94458 0.0
cmd 1 0 -127 0 - 0.0 225.94482 0.0
cmd 1 0 -127 0 - 0.0 224.94507 0.0
cmd 1 0 -127 0 - 0.0 223.94531 0.0
cmd 1 127 0 0 - 0.0 224.94507 0.0
cmd 1 127 0 0 - 0.0 225.94482 0.0
cmd 1 127 0 0 - 0.0 226.94458 0.0
cmd 1 127 0 0 - 0.0 227.94434 0.0
cmd 1 127 0 0 - 0.0 228.94409 0.0
cmd 1 127 0 0 - 0.0 229.94385 0.0
cmd 1 127 0 0 - 0.0 230.9436 0.0
cmd 1 127 0 0 - 0.0 231.94336 0.0
cmd 1 0 127 0 - 0.0 227.94434 0.0
cmd 1 0 127 0 - 0.0 223.94531 0.0
cmd 1 0 127 0 - 0.0 219.94629 0.0
cmd 1 0 127 0 - 0.0 215.94727 0.0
cmd 1 0 127 0 - 0.0 211.94824 0.0
cmd 1 0 127 0 - 0.0 207.94922 0.0
cmd 1 0 127 0 - 0.0 203.9502 0.0
cmd 1 0 127 0 - 0.0 199.95117 0.0
cmd 1 0 127 0 - 0.0 197.45178 0.0
cmd 1 0 127 0 - 0.0 194.9524 0.0
cmd 1 0 127 0 - 0.0 192.453 0.0
cmd 1 0 127 0 - 0.0 189.95361 0.0
cmd 1 0 127 0 - 0.0 187.45422 0.0
cmd 1 0 127 0 - 0.0 184.95483 0.0
cmd 1 0 127 0 - 0.0 182.45544 0.0
cmd 1 0 127 0 - 0.0 179.95605 0.0
cmd 1 0 127 0 - 0.0 182.45544 0.0
cmd 1 0 127 0 - 0.0 184.95483 0.0
cmd 1 0 127 0 - 0.0 187.45422 0.0
cmd 1 0 127 0 - 0.0 189.95361 0.0
cmd 1 0 127 0 - 0.0 192.453 0.0
cmd 1 0 127 0 - 0.0 194.9524 0.0
cmd 1 0 127 0 - 0.0 197.45178 0.0
cmd 1 0 127 0 - 0.0 199.95117 0.0
cmd 1 0 127 0 - 0.0 198.95142 0.0
cmd 1 0 127 0 - 0.0 197.95166 0.0
cmd 1 0 127 0 - 0.0 196.9519 0.0
cmd 1 0 127 0 - 0.0 195.95215 0.0
cmd 1 0 127 0 - 0.0 194.9524 0.0
cmd 1 0 127 0 - 0.0 193.95264 0.0
cmd 1 0 127 0 - 0.0 192.95288 0.0
cmd 1 0 127 0 - 0.0 191.95313 0.0
cmd 1 0 127 0 - 0.0 190.95337 0.0
cmd 1 0 127 0 - 0.0 189.95361 0.0
cmd 1 0 127 0 - 0.0 188.95386 0.0
cmd 1 0 127 0 - 0.0 187.9541 0.0
cmd 1 0 127 0 - 0.0 186.95435 0.0
cmd 1 0 127 0 - 0.0 185.95459 0.0
cmd 1 0 127 0 - 0.0 184.95483 0.0
cmd 1 0 127 0 - 0.0 183.95508 0.0
cmd 48 127 127 0 - 0.0 183.95508 0.0
cmd 1 127 127 0 jump 0.0 179.95605 0.0
cmd 1 127 127 0 - 0.0 175.95703 0.0
cmd 1 127 127 0 - 0.0 171.95801 0.0
cmd 1 127 127 0 - 0.0 167.95898 0.0
cmd 1 127 127 0 - 0.0 163.95996 0.0
cmd 1 127 127 0 - 0.0 159.96094 0.0
cmd 1 127 127 0 - 0.0 155.96191 0.0
cmd 1 127 127 0 - 0.0 151.96289 0.0
cmd 1 127 127 0 - 0.0 149.4635 0.0
cmd 1 127 127 0 - 0.0 146.96411 0.0
cmd 1 127 127 0 - 0.0 144.46472 0.0
cmd 1 127 127 0 - 0.0 141.96533 0.0
cmd 1 127 127 0 - 0.0 139.46594 0.0
cmd 1 127 127 0 - 0.0 136.96655 0.0
cmd 1 127 127 0 - 0.0 134.46716 0.0
cmd 1 127 127 0 - 0.0 131.96777 0.0
cmd 1 127 127 0 - 0.0 129.46838 0.0
cmd 1 127 127 0 - 0.0 126.968994 0.0
cmd 1 127 127 0 - 0.0 124.469604 0.0
cmd 1 127 127 0 - 0.0 121.970215 0.0
cmd 1 127 127 0 - 0.0 119.470825 0.0
cmd 1 127 127 0 - 0.0 116.971436 0.0
cmd 1 127 127 0 - 0.0 114.472046 0.0
cmd 1 127 127 0 - 0.0 111.97266 0.0
cmd 1 127 127 0 - 0.0 110.9729 0.0
cmd 1 127 127 0 - 0.0 109.973145 0.0
cmd 1 127 127 0 - 0.0 108.97339 0.0
cmd 1 127 127 0 - 0.0 107.97363 0.0
cmd 1 127 127 0 - 0.0 106.97388 0.0
cmd 1 127 127 0 - 0.0 105.97412 0.0
cmd 1 127 127 0 - 0.0 104.974365 0.0
cmd 1 127 127 0 - 0.0 103.97461 0.0
cmd 1 127 127 0 - 0.0 102.97485 0.0
cmd 1 127 127 0 - 0.0 101.9751 0.0
cmd 1 127 127 0 - 0.0 100.97534 0.0
cmd 1 127 127 0 - 0.0 99.975586 0.0
cmd 1 127 127 0 - 0.0 98.97583 0.0
cmd 1 127 127 0 - 0.0 97.976074 0.0
cmd 1 127 127 0 - 0.0 96.97632 0.0
cmd 1 127 127 0 - 0.0 95.97656 0.0
cmd 1 127 127 0 - 0.0 94.97681 0.0
cmd 1 127 127 0 - 0.0 93.97705 0.0
cmd 1 127 127 0 - 0.0 92.977295 0.0
cmd 1 127 127 0 - 0.0 91.97754 0.0
cmd 1 127 127 0 - 0.0 90.97778 0.0
cmd 1 127 127 0 - 0.0 89.97803 0.0
cmd 1 127 127 0 - 0.0 88.97827 0.0
cmd 1 127 127 0 - 0.0 87.978516 0.0
cmd 1 127 127 0 - 0.0 86.97876 0.0
cmd 1 127 127 0 - 0.0 85.979004 0.0
cmd 1 127 127 0 - 0.0 84.97925 0.0
cmd 1 127 127 0 - 0.0 83.97949 0.0
cmd 1 127 127 0 - 0.0 82.97974 0.0
cmd 1 127 127 0 - 0.0 81.97998 0.0
cmd 1 127 127 0 - 0.0 80.980225 0.0
cmd 1 127 127 0 - 0.0 79.98047 0.0
cmd 1 127 127 0 - 0.0 78.98071 0.0
cmd 1 127 127 0 - 0.0 77.98096 0.0
cmd 1 127 127 0 - 0.0 76.9812 0.0
cmd 1 127 127 0 - 0.0 75.981445 0.0
cmd 1 127 127 0 - 0.0 74.98169 0.0
cmd 1 127 127 0 - 0.0 73.98193 0.0
cmd 1 127 127 0 - 0.0 72.98218 0.0
cmd 17 127 127 0 - 0.0 71.98242 0.0
cmd 1 127 -127 0 - 0.0 72.98218 0.0
cmd 1 127 -127 0 - 0.0 73.98193 0.0
cmd 1 127 -127 0 - 0.0 74.98169 0.0
cmd 1 127 -127 0 - 0.0 75.981445 0.0
cmd 1 127 -127 0 - 0.0 76.9812 0.0
cmd 1 127 -127 0 - 0.0 77.98096 0.0
cmd 1 127 -127 0 - 0.0 78.98071 0.0
cmd 1 127 -127 0 - 0.0 79.98047 0.0
cmd 1 127 -127 0 - 0.0 80.980225 0.0
cmd 1 127 -127 0 - 0.0 81.97998 0.0
cmd 1 127 -127 0 - 0.0 82.97974 0.0
cmd 1 127 -127 0 - 0.0 83.97949 0.0
cmd 1 127 -127 0 - 0.0 84.97925 0.0
cmd 1 127 -127 0 - 0.0 85.979004 0.0
cmd 1 127 -127 0 - 0.0 86.97876 0.0
cmd 1 127 -127 0 - 0.0 87.978516 0.0
cmd 1 127 -127 0 - 0.0 88.97827 0.0
cmd 1 127 -127 0 - 0.0 89.97803 0.0
cmd 1 127 -127 0 - 0.0 90.97778 0.0
cmd 1 127 -127 0 - 0.0 91.97754 0.0
cmd 1 127 -127 0 - 0.0 92.977295 0.0
cmd 1 127 -127 0 - 0.0 93.97705 0.0
cmd 1 127 -127 0 - 0.0 94.97681 0.0
cmd 1 127 -127 0 - 0.0 95.97656 0.0
cmd 1 127 -127 0 - 0.0 96.97632 0.0
cmd 1 127 -127 0 - 0.0 97.976074 0.0
cmd 1 127 -127 0 - 0.0 98.97583 0.0
cmd 1 127 -127 0 - 0.0 99.975586 0.0
cmd 1 127 -127 0 - 0.0 100.97534 0.0
cmd 1 127 -127 0 - 0.0 101.9751 0.0
cmd 1 127 -127 0 - 0.0 102.97485 0.0
cmd 5 127 -127 0 - 0.0 103.97461 0.0
cmd 1 127 -127 0 jump 0.0 103.97461 0.0
cmd 19 127 -127 0 - 0.0 103.97461 0.0
cmd 1 127 -127 0 - 0.0 104.974365 0.0
cmd 1 127 -127 0 - 0.0 105.97412 0.0
cmd 1 127 -127 0 - 0.0 106.97388 0.0
cmd 1 127 -127 0 - 0.0 107.97363 0.0
cmd 1 127 -127 0 - 0.0 108.97339 0.0
cmd 1 127 -127 0 - 0.0 109.973145 0.0
cmd 1 127 -127 0 - 0.0 110.9729 0.0
cmd 49 127 -127 0 - 0.0 111.97266 0.0
cmd 1 127 -127 0 - 0.0 109.47327 0.0
cmd 1 127 -127 0 - 0.0 106.97388 0.0
cmd 1 127 -127 0 - 0.0 104.47449 0.0
cmd 1 127 -127 0 - 0.0 101.9751 0.0
cmd 1 127 -127 0 - 0.0 99.47571 0.0
cmd 1 127 -127 0 - 0.0 96.97632 0.0
cmd 1 127 -127 0 - 0.0 94.47693 0.0
cmd 1 127 -127 0 - 0.0 91.97754 0.0
cmd 1 127 127 0 - 0.0 90.97778 0.0
cmd 1 127 127 0 - 0.0 89.97803 0.0
cmd 1 127 127 0 - 0.0 88.97827 0.0
cmd 1 127 127 0 - 0.0 87.978516 0.0
cmd 1 127 127 0 - 0.0 86.97876 0.0
cmd 1 127 127 0 - 0.0 85.979004 0.0
cmd 1 127 127 0 - 0.0 84.97925 0.0
cmd 1 127 127 0 - 0.0 83.97949 0.0
cmd 1 127 127 0 - 0.0 82.97974 0.0
cmd 1 127 127 0 - 0.0 81.97998 0.0
cmd 1 127 127 0 - 0.0 80.980225 0.0
cmd 1 127 127 0 - 0.0 79.98047 0.0
cmd 1 127 127 0 - 0.0 78.98071 0.0
cmd 1 127 127 0 - 0.0 77.98096 0.0
cmd 1 127 127 0 - 0.0 76.9812 0.0
cmd 1 127 127 0 - 0.0 75.981445 0.0
cmd 1 127 127 0 - 0.0 74.98169 0.0
cmd 1 127 127 0 - 0.0 73.98193 0.0
cmd 1 127 127 0 - 0.0 72.98218 0.0
cmd 1 127 127 0 - 0.0 71.98242 0.0
cmd 1 127 127 0 - 0.0 70.982666 0.0
cmd 1 127 127 0 - 0.0 69.98291 0.0
cmd 1 127 127 0 - 0.0 68.983154 0.0
cmd 9 127 127 0 - 0.0 67.9834 0.0
cmd 1 127 127 0 jump 0.0 67.9834 0.0
cmd 7 127 127 0 - 0.0 67.9834 0.0
cmd 1 127 127 0 - 0.0 66.98364 0.0
cmd 1 127 127 0 - 0.0 65.98389 0.0
cmd 1 127 127 0 - 0.0 64.98413 0.0
cmd 1 127 127 0 - 0.0 63.984375 0.0
cmd 1 127 127 0 - 0.0 62.98462 0.0
cmd 1 127 127 0 - 0.0 61.984863 0.0
cmd 1 127 127 0 - 0.0 60.985107 0.0
cmd 25 127 127 0 - 0.0 59.98535 0.0
cmd 1 0 -127 0 - 0.0 60.985107 0.0
cmd 1 0 -127 0 - 0.0 61.984863 0.0
cmd 1 0 -127 0 - 0.0 62.98462 0.0
cmd 1 0 -127 0 - 0.0 63.984375 0.0
cmd 1 0 -127 0 - 0.0 64.98413 0.0
cmd 1 0 -127 0 - 0.0 65.98389 0.0
cmd 1 0 -127 0 - 0.0 66.98364 0.0
cmd 1 0 -127 0 - 0.0 67.9834 0.0
cmd 1 0 -127 0 - 0.0 68.983154 0.0
cmd 1 0 -127 0 - 0.0 69.98291 0.0
cmd 1 0 -127 0 - 0.0 70.982666 0.0
cmd 1 0 -127 0 - 0.0 71.98242 0.0
cmd 1 0 -127 0 - 0.0 72.98218 0.0
cmd 1 0 -127 0 - 0.0 73.98193 0.0
cmd 1 0 -127 0 - 0.0 74.98169 0.0
cmd 1 0 -127 0 - 0.0 75.981445 0.0
cmd 1 127 -127 0 - 0.0 76.9812 0.0
cmd 1 127 -127 0 - 0.0 77.98096 0.0
cmd 1 127 -127 0 - 0.0 78.98071 0.0
cmd 1 127 -127 0 - 0.0 79.98047 0.0
cmd 1 127 -127 0 - 0.0 80.980225 0.0
cmd 1 127 -127 0 - 0.0 81.97998 0.0
cmd 1 127 -127 0 - 0.0 82.97974 0.0
cmd 1 127 -127 0 - 0.0 83.97949 0.0
cmd 1 127 -127 0 - 0.0 84.97925 0.0
cmd 1 127 -127 0 - 0.0 85.979004 0.0
cmd 1 127 -127 0 - 0.0 86.97876 0.0
cmd 1 127 -127 0 - 0.0 87.978516 0.0
cmd 1 127 -127 0 - 0.0 88.97827 0.0
cmd 1 127 -127 0 - 0.0 89.97803 0.0
cmd 1 127 -127 0 - 0.0 90.97778 0.0
cmd 1 127 -127 0 - 0.0 91.97754 0.0
cmd 1 127 -127 0 - 0.0 92.977295 0.0
cmd 1 127 -127 0 - 0.0 93.97705 0.0
cmd 1 127 -127 0 - 0.0 94.97681 0.0
cmd 1 127 -127 0 - 0.0 95.97656 0.0
cmd 1 127 -127 0 - 0.0 96.97632 0.0
cmd 1 127 -127 0 - 0.0 97.976074 0.0
cmd 1 127 -127 0 - 0.0 98.97583 0.0
cmd 9 127 -127 0 - 0.0 99.975586 0.0
cmd 1 127 -127 0 - 0.0 100.97534 0.0
cmd 1 127 -127 0 - 0.0 101.9751 0.0
cmd 1 127 -127 0 - 0.0 102.97485 0.0
cmd 1 127 -127 0 - 0.0 103.97461 0.0
cmd 1 127 -127 0 - 0.0 104.974365 0.0
cmd 1 127 -127 0 - 0.0 105.97412 0.0
cmd 1 127 -127 0 - 0.0 106.97388 0.0
cmd 21 127 -127 0 - 0.0 107.97363 0.0
cmd 1 127 -127 0 jump 0.0 107.97363 0.0
cmd 3 127 -127 0 - 0.0 107.97363 0.0
cmd 1 127 -127 0 - 0.0 108.97339 0.0
cmd 1 127 -127 0 - 0.0 109.973145 0.0
cmd 1 127 -127 0 - 0.0 110.9729 0.0
cmd 1 127 -127 0 - 0.0 111.97266 0.0
cmd 1 127 -127 0 - 0.0 112.97241 0.0
cmd 1 127 -127 0 - 0.0 113.97217 0.0
cmd 1 127 -127 0 - 0.0 114.971924 0.0
cmd 41 127 -127 0 - 0.0 115.97168 0.0
cmd 1 127 -127 0 - 0.0 116.971436 0.0
cmd 1 127 -127 0 - 0.0 117.97119 0.0
cmd 1 127 -127 0 - 0.0 118.97095 0.0
cmd 1 127 -127 0 - 0.0 119.9707 0.0
cmd 1 127 -127 0 - 0.0 120.97046 0.0
cmd 1 127 -127 0 - 0.0 121.970215 0.0
cmd 1 127 -127 0 - 0.0 122.96997 0.0
cmd 25 127 -127 0 - 0.0 123.96973 0.0
cmd 1 0 127 0 - 0.0 122.96997 0.0
cmd 1 0 127 0 - 0.0 121.970215 0.0
cmd 1 0 127 0 - 0.0 120.97046 0.0
cmd 1 0 127 0 - 0.0 119.9707 0.0
cmd 1 0 127 0 - 0.0 118.97095 0.0
cmd 1 0 127 0 - 0.0 117.97119 0.0
cmd 1 0 127 0 - 0.0 116.971436 0.0
cmd 1 0 127 0 - 0.0 115.97168 0.0
cmd 1 0 127 0 - 0.0 114.971924 0.0
cmd 1 0 127 0 - 0.0 113.97217 0.0
cmd 1 0 127 0 - 0.0 112.97241 0.0
cmd 1 0 127 0 - 0.0 111.97266 0.0
cmd 1 0 127 0 - 0.0 110.9729 0.0
cmd 1 0 127 0 - 0.0 109.973145 0.0
cmd 1 0 127 0 - 0.0 108.97339 0.0
cmd 1 0 127 0 - 0.0 107.97363 0.0
cmd 1 0 127 0 - 0.0 106.97388 0.0
cmd 1 0 127 0 - 0.0 105.97412 0.0
cmd 1 0 127 0 - 0.0 104.974365 0.0
cmd 1 0 127 0 - 0.0 103.97461 0.0
cmd 1 0 127 0 - 0.0 102.97485 0.0
cmd 1 0 127 0 - 0.0 101.9751 0.0
cmd 1 0 127 0 - 0.0 100.97534 0.0
cmd 1 0 127 0 - 0.0 99.975586 0.0
cmd 1 127 127 0 - 0.0 98.97583 0.0
cmd 1 127 127 0 - 0.0 97.976074 0.0
cmd 1 127 127 0 - 0.0 96.97632 0.0
cmd 1 127 127 0 - 0.0 95.97656 0.0
cmd 1 127 127 0 - 0.0 94.97681 0.0
cmd 1 127 127 0 - 0.0 93.97705 0.0
cmd 1 127 127 0 - 0.0 92.977295 0.0
cmd 1 127 127 0 - 0.0 91.97754 0.0
cmd 1 127 127 0 jump 0.0 90.97778 0.0
cmd 1 127 127 0 - 0.0 89.97803 0.0
cmd 1 127 127 0 - 0.0 88.97827 0.0
cmd 1 127 127 0 - 0.0 87.978516 0.0
cmd 1 127 127 0 - 0.0 86.97876 0.0
cmd 1 127 127 0 - 0.0 85.979004 0.0
cmd 1 127 127 0 - 0.0 84.97925 0.0
cmd 1 127 127 0 - 0.0 83.97949 0.0
cmd 1 127 127 0 - 0.0 82.97974 0.0
cmd 1 127 127 0 - 0.0 81.97998 0.0
cmd 1 127 127 0 - 0.0 80.980225 0.0
cmd 1 127 127 0 - 0.0 79.98047 0.0
cmd 1 127 127 0 - 0.0 78.98071 0.0
cmd 1 127 127 0 - 0.0 77.98096 0.0
cmd 1 127 127 0 - 0.0 76.9812 0.0
cmd 1 127 127 0 - 0.0 75.981445 0.0
cmd 1 127 127 0 - 0.0 74.98169 0.0
cmd 1 127 127 0 - 0.0 73.98193 0.0
cmd 1 127 127 0 - 0.0 72.98218 0.0
cmd 1 127 127 0 - 0.0 71.98242 0.0
cmd 1 127 127 0 - 0.0 70.982666 0.0
cmd 1 127 127 0 - 0.0 69.98291 0.0
cmd 1 127 127 0 - 0.0 68.983154 0.0
cmd 1 127 127 0 - 0.0 67.9834 0.0
cmd 1 127 127 0 - 0.0 66.98364 0.0
cmd 1 127 127 0 - 0.0 65.98389 0.0
cmd 1 127 127 0 - 0.0 64.98413 0.0
cmd 1 127 127 0 - 0.0 63.984375 0.0
cmd 1 127 127 0 - 0.0 62.98462 0.0
cmd 1 127 127 0 - 0.0 61.984863 0.0
cmd 1 127 127 0 - 0.0 60.985107 0.0
cmd 41 127 127 0 - 0.0 59.98535 0.0
cmd 1 127 127 0 - 0.0 58.985596 0.0
cmd 1 127 127 0 - 0.0 57.98584 0.0
cmd 1 127 127 0 - 0.0 56.986084 0.0
cmd 1 127 127 0 - 0.0 55.98633 0.0
cmd 1 127 127 0 - 0.0 54.986572 0.0
cmd 1 127 127 0 - 0.0 53.986816 0.0
cmd 1 127 127 0 - 0.0 52.98706 0.0
cmd 1 127 127 0 - 0.0 51.987305 0.0
cmd 8 127 0 0 - 0.0 51.987305 0.0
cmd 8 0 127 0 - 0.0 51.987305 0.0
cmd 1 0 127 0 - 0.0 50.98755 0.0
cmd 1 0 127 0 - 0.0 49.987793 0.0
cmd 1 0 127 0 - 0.0 48.988037 0.0
cmd 1 0 127 0 - 0.0 47.98828 0.0
cmd 1 0 127 0 - 0.0 46.988525 0.0
cmd 1 0 127 0 - 0.0 45.98877 0.0
cmd 1 0 127 0 - 0.0 44.989014 0.0
cmd 1 0 127 0 - 0.0 43.989258 0.0
cmd 1 0 127 0 - 0.0 42.989502 0.0
cmd 1 0 127 0 - 0.0 41.989746 0.0
cmd 1 0 127 0 - 0.0 40.98999 0.0
cmd 1 0 127 0 - 0.0 39.990234 0.0
cmd 1 0 127 0 - 0.0 38.99048 0.0
cmd 1 0 127 0 - 0.0 37.990723 0.0
cmd 1 0 127 0 - 0.0 36.990967 0.0
cmd 1 0 127 0 - 0.0 35.99121 0.0
cmd 1 127 0 0 - 0.0 33.49182 0.0
cmd 1 127 0 0 - 0.0 30.992432 0.0
cmd 1 127 0 0 - 0.0 28.493042 0.0
cmd 1 127 0 0 - 0.0 25.993652 0.0
cmd 1 127 0 0 jump 0.0 23.494263 0.0
cmd 1 127 0 0 - 0.0 20.994873 0.0
cmd 1 127 0 0 - 0.0 18.495483 0.0
cmd 1 127 0 0 - 0.0 15.996094 0.0
cmd 1 127 0 0 - 0.0 13.496704 0.0
cmd 1 127 0 0 - 0.0 10.997314 0.0
cmd 1 127 0 0 - 0.0 8.497925 0.0
cmd 1 127 0 0 - 0.0 5.998535 0.0
cmd 1 127 0 0 - 0.0 3.4991455 0.0
cmd 1 127 0 0 - 0.0 0.99975586 0.0
cmd 1 127 0 0 - 0.0 358.50037 0.0
cmd 1 127 0 0 - 0.0 356.00098 0.0
cmd 48 127 127 0 - 0.0 356.00098 0.0
cmd 8 127 0 0 - 0.0 356.00098 0.0
cmd 1 127 127 0 - 0.0 355.00122 0.0
cmd 1 127 127 0 - 0.0 354.00146 0.0
cmd 1 127 127 0 - 0.0 353.0017 0.0
cmd 1 127 127 0 - 0.0 352.00195 0.0
cmd 1 127 127 0 - 0.0 351.0022 0.0
cmd 1 127 127 0 - 0.0 350.00244 0.0
cmd 1 127 127 0 - 0.0 349.0027 0.0
cmd 17 127 127 0 - 0.0 348.00293 0.0
cmd 1 127 127 0 - 0.0 347.00317 0.0
cmd 1 127 127 0 - 0.0 346.00342 0.0
cmd 1 127 127 0 - 0.0 345.00366 0.0
cmd 1 127 127 0 - 0.0 344.0039 0.0
cmd 1 127 127 0 - 0.0 343.00415 0.0
cmd 1 127 127 0 - 0.0 342.0044 0.0
cmd 1 127 127 0 - 0.0 341.00464 0.0
cmd 9 127 127 0 - 0.0 340.00488 0.0
cmd 1 0 -127 0 - 0.0 342.50427 0.0
cmd 1 0 -127 0 - 0.0 345.00366 0.0
cmd 1 0 -127 0 - 0.0 347.50305 0.0
cmd 1 0 -127 0 - 0.0 350.00244 0.0
cmd 1 0 -127 0 - 0.0 352.50183 0.0
cmd 1 0 -127 0 - 0.0 355.00122 0.0
cmd 1 0 -127 0 - 0.0 357.5006 0.0
cmd 1 0 -127 0 - 0.0 0.0 0.0
cmd 1 0 -127 0 jump 0.0 0.99975586 0.0
cmd 1 0 -127 0 - 0.0 1.9995117 0.0
cmd 1 0 -127 0 - 0.0 2.9992676 0.0
cmd 1 0 -127 0 - 0.0 3.9990234 0.0
cmd 1 0 -127 0 - 0.0 4.9987793 0.0
cmd 1 0 -127 0 - 0.0 5.998535 0.0
cmd 1 0 -127 0 - 0.0 6.998291 0.0
cmd 1 0 -127 0 - 0.0 7.998047 0.0
cmd 1 0 -127 0 - 0.0 8.997803 0.0
cmd 1 0 -127 0 - 0.0 9.997559 0.0
cmd 1 0 -127 0 - 0.0 10.997314 0.0
cmd 1 0 -127 0 - 0.0 11.99707 0.0
cmd 1 0 -127 0 - 0.0 12.996826 0.0
cmd 1 0 -127 0 - 0.0 13.996582 0.0
cmd 1 0 -127 0 - 0.0 14.996338 0.0
cmd 1 0 -127 0 - 0.0 15.996094 0.0
cmd 1 0 -127 0 - 0.0 16.99585 0.0
cmd 1 0 -127 0 - 0.0 17.995605 0.0
cmd 1 0 -127 0 - 0.0 18.995361 0.0
cmd 1 0 -127 0 - 0.0 19.995117 0.0
cmd 1 0 -127 0 - 0.0 20.994873 0.0
cmd 1 0 -127 0 - 0.0 21.994629 0.0
cmd 1 0 -127 0 - 0.0 22.994385 0.0
cmd 1 0 -127 0 - 0.0 23.99414 0.0
cmd 1 0 -127 0 - 0.0 24.993896 0.0
cmd 1 0 -127 0 - 0.0 25.993652 0.0
cmd 1 0 -127 0 - 0.0 26.993408 0.0
cmd 1 0 -127 0 - 0.0 27.993164 0.0
cmd 1 0 -127 0 - 0.0 28.99292 0.0
cmd 1 0 -127 0 - 0.0 29.992676 0.0
cmd 1 0 -127 0 - 0.0 30.992432 0.0
cmd 1 0 -127 0 - 0.0 31.992188 0.0
cmd 1 0 -127 0 - 0.0 32.991943 0.0
cmd 1 0 -127 0 - 0.0 33.9917 0.0
cmd 1 0 -127 0 - 0.0 34.991455 0.0
cmd 1 0 -127 0 - 0.0 35.99121 0.0
cmd 1 0 -127 0 - 0.0 36.990967 0.0
cmd 1 0 -127 0 - 0.0 37.990723 0.0
cmd 1 0 -127 0 - 0.0 38.99048 0.0
cmd 1 0 -127 0 - 0.0 39.990234 0.0
cmd 1 0 -127 0 - 0.0 40.98999 0.0
cmd 1 0 -127 0 - 0.0 41.989746 0.0
cmd 1 0 -127 0 - 0.0 42.989502 0.0
cmd 1 0 -127 0 - 0.0 43.989258 0.0
cmd 1 0 -127 0 - 0.0 44.989014 0.0
cmd 1 0 -127 0 - 0.0 45.98877 0.0
cmd 1 0 -127 0 - 0.0 46.988525 0.0
cmd 1 0 -127 0 - 0.0 47.98828 0.0
cmd 1 0 -127 0 - 0.0 48.988037 0.0
cmd 1 0 -127 0 - 0.0 49.987793 0.0
cmd 1 0 -127 0 - 0.0 50.98755 0.0
cmd 1 0 -127 0 - 0.0 51.987305 0.0
cmd 1 0 -127 0 - 0.0 52.98706 0.0
cmd 1 0 -127 0 - 0.0 53.986816 0.0
cmd 1 0 -127 0 - 0.0 54.986572 0.0
cmd 1 0 -127 0 - 0.0 55.98633 0.0
cmd 1 0 -127 0 - 0.0 56.986084 0.0
cmd 1 0 -127 0 - 0.0 57.98584 0.0
cmd 1 0 -127 0 - 0.0 58.985596 0.0
cmd 1 0 -127 0 - 0.0 59.98535 0.0
cmd 1 0 -127 0 - 0.0 60.985107 0.0
cmd 1 0 -127 0 - 0.0 61.984863 0.0
cmd 1 0 -127 0 - 0.0 62.98462 0.0
cmd 1 0 -127 0 - 0.0 63.984375 0.0
cmd 1 0 -127 0 - 0.0 64.98413 0.0
cmd 1 0 -127 0 - 0.0 65.98389 0.0
cmd 1 0 -127 0 - 0.0 66.98364 0.0
cmd 1 0 -127 0 - 0.0 67.9834 0.0
cmd 1 0 -127 0 - 0.0 68.983154 0.0
cmd 1 0 -127 0 - 0.0 69.98291 0.0
cmd 1 0 -127 0 - 0.0 70.982666 0.0
cmd 1 0 -127 0 - 0.0 71.98242 0.0
cmd 1 0 -127 0 - 0.0 72.98218 0.0
cmd 1 0 -127 0 - 0.0 73.98193 0.0
cmd 1 0 -127 0 - 0.0 74.98169 0.0
cmd 1 0 -127 0 - 0.0 75.981445 0.0
cmd 1 0 -127 0 - 0.0 76.9812 0.0
cmd 1 0 -127 0 - 0.0 77.98096 0.0
cmd 1 0 -127 0 - 0.0 78.98071 0.0
cmd 1 0 -127 0 - 0.0 79.98047 0.0
cmd 1 0 -127 0 - 0.0 80.980225 0.0
cmd 1 0 -127 0 - 0.0 81.97998 0.0
cmd 1 0 -127 0 - 0.0 82.97974 0.0
cmd 1 0 -127 0 - 0.0 83.97949 0.0
